PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,2024-03-08,15:07:03.92,4,1,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,1,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.96358,-1.908304,-2.027292,2543.088367,111.30096,9:45,5.65886,1.5858,5.68259,-38.27526,5.52473,-10.93249,0.68853,-1.2159,74.29144,-8.884428,-3.982415,0.476331,,,,,,,,,,,,5.12796,3.6263,-1.40754,50,5.47339,4.51206,-116.14876,-5.09994,7.04571,20.57291,-27.19158,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,94040fa0-dd8f-11ee-95c8-6bb71ff6f4b1,79.13083,,,5.67215,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:07:03.92,2024-03-08T15:07:03.9208120-06:00,2024-03-08T21:07:03.9208120Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,537ab375-7168-4e75-a738-cd8b6b10899c,54.82414,-117.00011,10.28645,5.66115,-3.97469,-13.59579,-1.58823,4.22049,3.52285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,2024-03-08,15:07:22.61,4,2,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,1,Top,2,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.63312,-2.476867,-3.65783,2213.305215,235.49262,1:45,5.74356,1.17057,6.24312,-20.26533,12.31946,16.56237,1.76394,-0.82794,84.75622,-6.274815,-0.671206,0.410846,,,,,,,,,,,,-9.60064,7.30536,-0.90616,50,5.54835,7.85235,-133.03373,-6.3998,-17.40156,25.49096,-18.93281,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,9f229690-dd8f-11ee-95c8-6bb71ff6f4b1,91.74352,,,6.8769,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:07:22.61,2024-03-08T15:07:22.6110136-06:00,2024-03-08T21:07:22.6110136Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,8e92bbc4-e632-43c8-a7dd-3f3d8f6e187c,54.26391,-133.84826,12.74548,5.74318,-5.79483,-9.4664,-1.16596,8.40839,-8.70078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,2024-03-08,15:07:40.87,4,3,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,1,Top,2,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.26474,-3.237151,-5.221305,2085.453237,225.657285,1:30,5.77379,1.23933,6.4127,-20.01044,12.70796,12.06473,1.11419,-2.56947,84.69319,-6.985088,-3.047203,0.411687,,,,,,,,,,,,-7.52536,7.69634,-0.86997,50,5.53161,11.60057,-132.15837,-8.10534,-13.51543,24.07788,-18.35156,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,aa0e26a0-dd8f-11ee-95c8-6bb71ff6f4b1,91.55599,,,6.57155,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:07:40.87,2024-03-08T15:07:40.8703672-06:00,2024-03-08T21:07:40.8703672Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,a7f1a460-d0b9-41f2-aeda-215cd3fb9acd,54.09263,-132.90192,12.03894,5.77316,-7.53863,-9.17578,-1.23465,12.01794,-6.75771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
14,2024-03-08,15:07:58.58,4,4,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,1,Top,2,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.16874,-2.686793,-3.403546,2061.933593,220.884364,1:15,6.03962,0.97578,6.21037,-16.66651,16.22056,13.2428,2.16462,-1.06584,84.45491,-5.833984,-1.017358,0.412747,,,,,,,,,,,,-7.67441,9.34371,-0.72645,50,5.82881,7.33266,-132.35456,-6.70921,-13.81055,24.4128,-15.35951,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,b49cf0b0-dd8f-11ee-95c8-6bb71ff6f4b1,91.3209,,,6.71383,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:07:58.58,2024-03-08T15:07:58.5870520-06:00,2024-03-08T21:07:58.5870520Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,dd84e636-0365-47ef-9336-0535279f0083,54.29491,-133.1444,12.2064,6.03783,-6.21228,-7.67976,-0.97092,7.77948,-6.90528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,2024-03-08,15:08:16.77,4,5,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,1,Top,2,2,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.6511,-0.43009,0.35734,2431.883343,86.610749,9:00,5.88065,1.2589,5.52371,-44.79128,0.43209,-13.58721,1.7459,0.46075,73.28043,-8.568952,-2.069583,0.484008,,,,,,,,,,,,7.02823,0.64343,-1.28041,50,5.81266,-0.20464,-114.41493,-2.34405,9.42103,18.891,-31.31155,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,bf780600-dd8f-11ee-95c8-6bb71ff6f4b1,77.87558,,,5.37066,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:08:16.77,2024-03-08T15:08:16.7734540-06:00,2024-03-08T21:08:16.7734540Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,83c50471-156f-4fdd-afdd-5f1e786e5478,54.98359,-115.23483,9.4455,5.88491,-0.98508,-15.65577,-1.26266,-0.61353,4.71052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,2024-03-08,15:09:01.62,4,6,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,1,Top,2,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.24294,-2.034713,-2.229669,2435.130006,91.604206,9:00,5.87975,1.08705,5.90199,-40.45565,1.54843,-13.90847,0.61722,-2.14303,75.79097,-9.399782,-4.72743,0.466463,,,,,,,,,,,,6.67335,1.59421,-0.89919,50,5.69214,5.09944,-118.06198,-5.48892,9.49194,20.84709,-29.9065,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,da2cb950-dd8f-11ee-95c8-6bb71ff6f4b1,80.80477,,,5.45196,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:09:01.62,2024-03-08T15:09:01.6216628-06:00,2024-03-08T21:09:01.6216628Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,b53b0c98-7dc3-4b3f-9d10-32b4dd6d466b,54.60547,-118.87243,10.42355,5.88292,-4.32629,-14.95325,-1.09026,4.73043,4.74597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,2024-03-08,15:09:28.33,4,7,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,1,Top,2,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,91.5179,-2.328749,-3.538462,2140.742767,222.675027,1:30,5.76735,1.20199,6.34764,-18.45052,14.13296,12.15607,2.08066,-1.0467,84.47782,-5.81167,-1.342684,0.410838,,,,,,,,,,,,-7.23587,8.25012,-0.95008,50,5.58879,7.73079,-132.85826,-5.9585,-13.06235,25.80241,-17.28075,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,ea14fd50-dd8f-11ee-95c8-6bb71ff6f4b1,91.74534,,,7.04008,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:09:28.33,2024-03-08T15:09:28.3300916-06:00,2024-03-08T21:09:28.3300916Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,221d712b-f638-41f9-9a0e-c82b36e4b90d,54.15754,-133.66326,12.90121,5.76628,-5.41937,-8.64037,-1.19763,8.13832,-6.53117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,2024-03-08,15:12:32.04,1,1,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Guejardo, Alex",1000270394,Right,ALV_CCO,Undefined,1,Bottom,0,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.81331,-1.189718,2.269649,2002.115757,125.640436,10:15,6.40529,-1.95869,5.9143,-30.88702,9.72225,-11.81379,2.72608,-0.83544,76.15991,-6.917204,0.148178,0.458653,,,,,,,,,,,,6.69048,5.68252,1.78335,50,6.29204,-4.31156,-120.26921,-3.46945,9.82616,22.73416,-23.82823,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,5798e0d0-dd90-11ee-95c8-6bb71ff6f4b1,82.18077,,,6.6534,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:12:32.04,2024-03-08T15:12:32.0447540-06:00,2024-03-08T21:12:32.0447540Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,d5da449e-55fb-44bc-9443-e99379b20b14,54.58998,-121.13374,11.36708,6.40675,-2.56332,-11.91412,1.95441,-4.68522,4.91308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,2024-03-08,15:12:49.28,1,2,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Guejardo, Alex",1000270394,Right,ALV_CCO,Undefined,1,Bottom,0,1,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.13189,-0.958824,2.589296,1967.705403,120.501345,10:00,6.45775,-2.05981,5.96503,-30.2112,8.81626,-13.05946,3.05005,-0.74544,77.79746,-6.552821,0.242842,0.449631,85.94112,24.518526,33.042884,3824.349235,84.37964,37.38027,70.56893,258.04339,258.04339,48.211074,3.199324,7.38449,5.11422,1.86161,50,6.36453,-5.02473,-122.26107,-3.01022,11.284,21.94971,-24.35921,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,61da7540-dd90-11ee-95c8-6bb71ff6f4b1,83.82965,39.56225,,6.33443,,,,0.6116,2.95511,0.78717,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:12:49.28,2024-03-08T15:12:49.2853300-06:00,2024-03-08T21:12:49.2853300Z,LineDrive,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,34fa3b52-8e59-4f42-92d2-f29f9993bd87,54.54028,-123.0735,10.97486,6.45927,-2.10861,-12.17961,2.05532,-5.44239,5.642,,0.61111,96.15098,-23.70465,6.20417,-1.79812,0.57546,-0.16608,0.02927,-0.00215,2.95536,52.29864,-20.92536,1.71117,-0.00185,-0.13214,0.05497,-0.00961,0.00058,0.78697,62.5393,2.44062,-2.51029,0.82841,-0.15106,0.00742,0.00253,-0.00037,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
20,2024-03-08,15:13:14.49,1,3,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Guejardo, Alex",1000270394,Right,ALV_CCO,Undefined,1,Bottom,0,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.60541,-0.30815,0.092935,2439.668031,289.427051,3:45,6.51393,-1.96946,5.1785,-50.52727,-1.99221,9.61957,2.01335,-1.08038,71.1617,-9.423594,1.801229,0.501417,,,,,,,,,,,,-4.79705,-0.51118,1.95313,50,6.44636,-0.55347,-111.32295,-2.33316,-6.05865,18.77676,-32.81968,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,70ebba30-dd90-11ee-95c8-6bb71ff6f4b1,75.17181,,,5.44371,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:13:14.49,2024-03-08T15:13:14.4908340-06:00,2024-03-08T21:13:14.4908340Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,b07d940d-bf2e-4302-b231-fa9b6900de41,55.32769,-112.21797,9.38838,6.52029,-0.76877,-16.40984,1.97263,-0.26468,-3.02932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,2024-03-08,15:13:34.16,1,4,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Guejardo, Alex",1000270394,Right,ALV_CCO,Undefined,1,Bottom,0,2,2,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,83.44988,-0.319155,2.777845,1907.901944,128.635309,10:15,6.46775,-1.82879,5.98809,-30.10368,9.28339,-10.2991,3.66294,-0.11029,77.56876,-5.889726,0.927919,0.451698,69.29502,42.700543,159.011965,3489.736109,,,,,45.3353,,,5.96544,5.17752,1.61512,50,6.4256,-5.49762,-121.33959,-1.62333,9.04007,20.08267,-24.32801,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,7ca52190-dd90-11ee-95c8-6bb71ff6f4b1,83.44609,35.09797,,5.88111,,,,0.25549,3.59365,0.15727,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:13:34.16,2024-03-08T15:13:34.1630004-06:00,2024-03-08T21:13:34.1630004Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,badbca89-c301-4ffb-8d7c-feaa2dca1051,54.51767,-122.08501,10.04134,6.4691,-0.72033,-12.164,1.8254,-5.83317,4.52003,,0.25549,-69.73527,0.97487,1.00277,0.36057,-3.33979,8.1916,-9.27666,4.02004,3.59365,68.92373,-31.43191,4.19221,-0.03307,-3.87842,9.3695,-10.38539,4.42852,0.15727,26.75213,-1.54325,0.93089,0.23153,-2.31653,5.64081,-6.35607,2.7446,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
22,2024-03-08,15:13:54.75,1,5,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Guejardo, Alex",1000270394,Right,ALV_CCO,Undefined,1,Bottom,0,2,2,Slider,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,73.37504,-0.232012,-0.567111,2506.694556,293.910357,3:45,6.61702,-1.83394,5.31086,-59.13779,-6.45587,17.97757,1.47107,-0.86818,68.40075,-10.883431,2.637391,0.522399,35.09303,-16.441303,-26.614333,,,,,11.33773,5.94813,-8.887268,0.133163,-9.29221,-2.86614,1.8715,50,6.55208,0.41449,-106.69176,-2.33695,-10.75639,17.62396,-35.49182,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,88edd0a0-dd90-11ee-95c8-6bb71ff6f4b1,72.15259,1.96177,,4.97429,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:13:54.75,2024-03-08T15:13:54.7577396-06:00,2024-03-08T21:13:54.7577396Z,GroundBall,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,47967000-692d-4b33-97fd-a2abf2fb97f9,55.19816,-107.54699,8.81198,6.6237,-0.61465,-17.74591,1.83872,0.93646,-5.37819,,5.24748,44.63298,,,,,,,,1.9653,-14.73216,,,,,,,,1.2319,-22.3645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
23,2024-03-08,15:14:26.09,2,1,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Baker, Cade",10145925,Right,ALV_CCO,Undefined,1,Bottom,1,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,83.35398,-2.574044,3.164572,1897.743016,100.027934,9:15,6.40241,-1.99317,5.97326,-36.54514,3.37421,-12.4806,0.96522,-0.09622,77.34589,-9.267926,0.919505,0.45474,,,,,,,,,,,,7.34918,2.67469,1.74966,50,6.17722,-6.23153,-120.98702,-6.62018,10.96702,22.10742,-28.18266,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,9b8c0ce0-dd90-11ee-95c8-6bb71ff6f4b1,82.8879,,,6.0081,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:14:26.09,2024-03-08T15:14:26.0930612-06:00,2024-03-08T21:14:26.0930612Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,9fa17d2a-19dd-40ac-9b73-e8f6fead79c5,54.53406,-121.81269,11.05371,6.40482,-5.56761,-14.09133,1.99004,-6.64113,5.48351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,2024-03-08,15:14:44.48,2,2,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Baker, Cade",10145925,Right,ALV_CCO,Undefined,1,Bottom,1,0,1,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,76.17054,-0.073342,0.805809,2450.702496,283.068203,3:30,6.47147,-2.0868,5.7141,-50.77396,-2.81614,17.76757,2.17198,0.14463,71.0813,-9.304256,3.990132,0.498426,69.34,37.540576,4.957496,4300.801509,108.29364,60.39423,19.2989,203.89064,198.57031,14.520422,4.162308,-8.94823,-1.10272,2.00776,50,6.43317,-2.18511,-110.83852,-1.73484,-11.2274,18.21479,-33.55762,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,a68c8480-dd90-11ee-95c8-6bb71ff6f4b1,75.62287,60.95111,,5.08924,,,,2.0399,2.32811,-0.09642,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:14:44.48,2024-03-08T15:14:44.4834356-06:00,2024-03-08T21:14:44.4834356Z,FlyBall,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,a190d4aa-6d08-4ee0-bc12-7564e82776e6,54.7943,-111.62362,9.1074,6.47677,-0.28843,-16.77881,2.09151,-1.70118,-5.6137,205.942041,2.04068,80.32146,-16.45017,3.68806,-0.66773,0.11639,-0.02716,0.00525,-0.00041,2.32877,61.94312,-17.85707,0.72423,0.25057,-0.23232,0.08356,-0.01396,0.00088,-0.09658,6.97038,3.82791,-1.3199,0.32403,-0.07115,0.01531,-0.00237,0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
25,2024-03-08,15:15:18.87,3,1,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,1,Bottom,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,70.91081,0.638673,-2.114922,2409.443523,301.498076,4:00,6.61312,-1.82323,5.29997,-66.16271,-9.14339,17.89572,1.69965,-2.31851,65.48292,-11.307452,1.072872,0.543479,,,,,,,,,,,,-9.56115,-4.17453,2.00227,50,6.62299,3.15183,-102.93892,-0.96248,-10.20591,17.91466,-36.63011,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,bb1579c0-dd90-11ee-95c8-6bb71ff6f4b1,69.35405,,,5.42789,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:15:18.87,2024-03-08T15:15:18.8731444-06:00,2024-03-08T21:15:18.8731444Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,7bbd9061-932c-49d8-8298-5d57b0133e9b,55.20784,-103.84129,8.95733,6.625,0.88261,-18.31506,1.83057,3.66591,-5.10295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
26,2024-03-08,15:15:33.21,3,2,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,1,Bottom,2,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.79927,-0.711323,3.494049,1993.489541,109.518631,9:45,6.4199,-1.97773,6.21839,-33.85411,5.52937,-12.08001,2.94101,0.24415,76.81606,-7.006382,1.315581,0.451677,,,,,,,,,,,,7.20138,3.4691,1.72124,50,6.34979,-6.95947,-121.60215,-2.56594,10.78009,23.90418,-26.98098,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,c397f910-dd90-11ee-95c8-6bb71ff6f4b1,83.44989,,,6.98321,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:15:33.21,2024-03-08T15:15:33.2143156-06:00,2024-03-08T21:15:33.2143156Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,605d34f7-066d-423f-a2a2-ca999b512a4a,54.28483,-122.44156,11.95209,6.42326,-1.6185,-13.49049,1.97227,-7.33802,5.39004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
27,2024-03-08,15:15:48.40,3,3,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,1,Bottom,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,76.34249,-1.460399,1.090516,2486.508386,278.894004,3:15,6.51187,-1.96893,5.29896,-50.77207,-1.49488,19.59001,0.90913,0.6876,70.47398,-10.619788,4.576797,0.505236,,,,,,,,,,,,-9.64272,0.03028,1.85447,50,6.34148,-2.83974,-110.79991,-4.50585,-11.90082,21.1291,-32.13668,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,cca5c870-dd90-11ee-95c8-6bb71ff6f4b1,74.60361,,,5.86851,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:15:48.40,2024-03-08T15:15:48.4040756-06:00,2024-03-08T21:15:48.4040756Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,075e1b95-8a13-4b34-9448-98f6bc6b6a20,55.20803,-111.78865,10.56455,6.51715,-3.00201,-16.06834,1.97432,-2.28284,-5.95041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
28,2024-03-08,15:16:06.96,3,4,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,1,Bottom,2,2,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.02393,-2.343084,4.135194,2012.658121,94.39453,9:15,6.36645,-1.90132,6.10554,-37.06435,2.31008,-14.10843,1.10392,0.75401,77.46661,-9.160322,1.595244,0.451626,,,,,,,,,,,,8.47386,2.17717,1.5903,50,6.16606,-8.27527,-121.79491,-6.18388,12.74322,23.66239,-28.89997,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,d7b163a0-dd90-11ee-95c8-6bb71ff6f4b1,83.45946,,,6.55732,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:16:06.96,2024-03-08T15:16:06.9699124-06:00,2024-03-08T21:16:06.9699124Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,27b6f11a-6ca7-4554-98f0-1e696828f886,54.40034,-122.64683,11.83119,6.36997,-5.1434,-14.44999,1.8965,-8.73407,6.37161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
